Province,Province_ch,Region,Region_ch,District/County,District/County_ch,Longitude,Latitude,Post Code
Jiangsu Province,江苏省,Nantong city,南通市,Chongchuan District,崇川区,120.85,32,226001
Jiangsu Province,江苏省,Nantong city,南通市,Port area,港闸区,120.8,32.03,226000
Jiangsu Province,江苏省,Nantong city,南通市,Hai'an County,海安县,120.45,32.55,226600
Jiangsu Province,江苏省,Nantong city,南通市,Rudong County,如东县,121.18,32.32,226400
Jiangsu Province,江苏省,Nantong city,南通市,Qidong City,启东市,121.65,31.82,226200
Jiangsu Province,江苏省,Nantong city,南通市,Rugao,如皋市,120.57,32.4,226500
Jiangsu Province,江苏省,Nantong city,南通市,Tongzhou,通州市,121.07,32.08,999999
Jiangsu Province,江苏省,Nantong city,南通市,Sea gate,海门市,121.17,31.9,226100
Jiangsu Province,江苏省,Lianyungang City,连云港市,Lianyungang City,连云港市,119.22,34.6,222002
Jiangsu Province,江苏省,Lianyungang City,连云港市,Lianyun District,连云区,119.37,34.75,222042
Jiangsu Province,江苏省,Lianyungang City,连云港市,Ninpo District,新浦区,119.17,34.6,222000
Jiangsu Province,江苏省,Lianyungang City,连云港市,Haizhou District,海州区,119.12,34.57,222000
Jiangsu Province,江苏省,Lianyungang City,连云港市,Gansu County,赣榆县,119.12,34.83,222100
Jiangsu Province,江苏省,Lianyungang City,连云港市,Donghai County,东海县,118.77,34.53,222300
Jiangsu Province,江苏省,Lianyungang City,连云港市,Guanyun County,灌云县,119.25,34.3,222200
Jiangsu Province,江苏省,Lianyungang City,连云港市,Guannan County,灌南县,119.35,34.08,223500
Jiangsu Province,江苏省,Huaian city,淮安市,Huaian city,淮安市,119.02,33.62,223001
Jiangsu Province,江苏省,Huaian city,淮安市,Qinghe District,清河区,119.02,33.6,223001
Jiangsu Province,江苏省,Huaian city,淮安市,Chuzhou District,楚州区,119.13,33.5,223200
Jiangsu Province,江苏省,Huaian city,淮安市,Huaiyin District,淮阴区,119.03,33.63,223300
Jiangsu Province,江苏省,Huaian city,淮安市,Qingpu District,清浦区,119.03,33.58,223002
Jiangsu Province,江苏省,Huaian city,淮安市,Lianshui County,涟水县,119.27,33.78,223400
Jiangsu Province,江苏省,Huaian city,淮安市,Hongze County,洪泽县,118.83,33.3,223100
Jiangsu Province,江苏省,Huaian city,淮安市,Qixian County,盱眙县,118.48,33,211700
Jiangsu Province,江苏省,Huaian city,淮安市,Jinhu County,金湖县,119.02,33.02,211600
Jiangsu Province,江苏省,Salt city,盐城市,Salt city,盐城市,120.15,33.35,224000
Jiangsu Province,江苏省,Salt city,盐城市,Tinghu District,亭湖区,120.13,33.4,224001
Jiangsu Province,江苏省,Salt city,盐城市,Yantu District,盐都区,120.15,33.33,224006
Jiangsu Province,江苏省,Salt city,盐城市,Xiangshui County,响水县,119.57,34.2,224600
Jiangsu Province,江苏省,Salt city,盐城市,Binhai County,滨海县,119.83,33.98,224500
Jiangsu Province,江苏省,Salt city,盐城市,Funing County,阜宁县,119.8,33.78,224400
Jiangsu Province,江苏省,Salt city,盐城市,Sheyang County,射阳县,120.25,33.78,224300
Jiangsu Province,江苏省,Salt city,盐城市,Jianhu County,建湖县,119.8,33.47,224700
Jiangsu Province,江苏省,Salt city,盐城市,Dongtai City,东台市,120.3,32.85,224200
Jiangsu Province,江苏省,Salt city,盐城市,Dafeng City,大丰市,120.47,33.2,224100
Jiangsu Province,江苏省,Yangzhou,扬州市,Yangzhou,扬州市,119.4,32.4,225000
Jiangsu Province,江苏省,Yangzhou,扬州市,Guangling District,广陵区,119.43,32.38,225002
Jiangsu Province,江苏省,Yangzhou,扬州市,Yijiang District,邗江区,119.4,32.38,225100
Jiangsu Province,江苏省,Yangzhou,扬州市,Victoria,维扬区,119.4,32.42,999999
Jiangsu Province,江苏省,Yangzhou,扬州市,Baoying County,宝应县,119.3,33.23,225800
Jiangsu Province,江苏省,Yangzhou,扬州市,Yizheng City,仪征市,119.18,32.27,211400
Jiangsu Province,江苏省,Yangzhou,扬州市,High postal market,高邮市,119.43,32.78,225600
Jiangsu Province,江苏省,Yangzhou,扬州市,Jiangdu City,江都市,119.55,32.43,225200
Jiangsu Province,江苏省,Zhenjiang,镇江市,Zhenjiang,镇江市,119.45,32.2,212000
Jiangsu Province,江苏省,Zhenjiang,镇江市,Kyokou District,京口区,119.47,32.2,212001
Jiangsu Province,江苏省,Zhenjiang,镇江市,Runzhou District,润州区,119.4,32.2,212004
Jiangsu Province,江苏省,Zhenjiang,镇江市,Danfu District,丹徒区,119.45,32.13,212100
Jiangsu Province,江苏省,Zhenjiang,镇江市,Danyang City,丹阳市,119.57,32,212300
Jiangsu Province,江苏省,Zhenjiang,镇江市,Yangzhong,扬中市,119.82,32.23,212200
Jiangsu Province,江苏省,Zhenjiang,镇江市,Jurong City,句容市,119.17,31.95,212400
Jiangsu Province,江苏省,Taizhou,泰州市,Taizhou,泰州市,119.92,32.45,225300
Jiangsu Province,江苏省,Taizhou,泰州市,Xinghua City,兴化市,119.85,32.92,225700
Jiangsu Province,江苏省,Taizhou,泰州市,Jingjiang City,靖江市,120.27,32.02,214500
Jiangsu Province,江苏省,Taizhou,泰州市,Taixing City,泰兴市,120.02,32.17,225400
Jiangsu Province,江苏省,Taizhou,泰州市,Jiangyan City,姜堰市,120.15,32.52,225500
Jiangsu Province,江苏省,Suqian City,宿迁市,Suqian City,宿迁市,118.28,33.97,223800
Jiangsu Province,江苏省,Suqian City,宿迁市,Cosmetic area,宿城区,118.25,33.97,223800
Jiangsu Province,江苏省,Suqian City,宿迁市,Suyu District,宿豫区,118.32,33.95,223800
Jiangsu Province,江苏省,Suqian City,宿迁市,Puyang County,沭阳县,118.77,34.13,223600
Jiangsu Province,江苏省,Suqian City,宿迁市,Siyang County,泗阳县,118.68,33.72,223700
Jiangsu Province,江苏省,Suqian City,宿迁市,Sihong County,泗洪县,118.22,33.47,223900
Zhejiang Province,浙江省,Hangzhou,杭州市,Hangzhou,杭州市,120.15,30.28,310000
Zhejiang Province,浙江省,Hangzhou,杭州市,Uptown,上城区,120.17,30.25,310002
Zhejiang Province,浙江省,Hangzhou,杭州市,Downtown area,下城区,120.17,30.28,310006
Zhejiang Province,浙江省,Hangzhou,杭州市,Jianggan District,江干区,120.2,30.27,310016
Zhejiang Province,浙江省,Hangzhou,杭州市,Gongshu District,拱墅区,120.13,30.32,310011
Zhejiang Province,浙江省,Hangzhou,杭州市,West Lake District,西湖区,120.13,30.27,310012
Zhejiang Province,浙江省,Hangzhou,杭州市,Binjiang District,滨江区,120.2,30.2,310051
Zhejiang Province,浙江省,Hangzhou,杭州市,Xiaoshan Strict,萧山区,120.27,30.17,311200
Zhejiang Province,浙江省,Hangzhou,杭州市,Yuhang District,余杭区,120.3,30.42,311100
Zhejiang Province,浙江省,Hangzhou,杭州市,Tonglu County,桐庐县,119.67,29.8,311500
Zhejiang Province,浙江省,Hangzhou,杭州市,Chun'an County,淳安县,119.03,29.6,311700
Zhejiang Province,浙江省,Hangzhou,杭州市,Jiande City,建德市,119.28,29.48,311600
Zhejiang Province,浙江省,Hangzhou,杭州市,Fuyang,富阳市,119.95,30.05,311400
Zhejiang Province,浙江省,Hangzhou,杭州市,Lin'an City,临安市,119.72,30.23,311300
Zhejiang Province,浙江省,Ningbo City,宁波市,Ningbo City,宁波市,121.55,29.88,315000
Zhejiang Province,浙江省,Ningbo City,宁波市,Haishu District,海曙区,121.55,29.87,315000
Zhejiang Province,浙江省,Ningbo City,宁波市,Jiangdong District,江东区,121.57,29.87,315040
Zhejiang Province,浙江省,Ningbo City,宁波市,Jiangbei District,江北区,121.55,29.88,315000
Zhejiang Province,浙江省,Ningbo City,宁波市,Beilun District,北仑区,121.85,29.93,315800
Zhejiang Province,浙江省,Ningbo City,宁波市,Zhenhai District,镇海区,121.72,29.95,315200
Zhejiang Province,浙江省,Ningbo City,宁波市,Yinzhou District,鄞州区,121.53,29.83,315100
Zhejiang Province,浙江省,Ningbo City,宁波市,Xiangshan County,象山县,121.87,29.48,315700
Zhejiang Province,浙江省,Ningbo City,宁波市,Ninghai County,宁海县,121.43,29.28,315600
Zhejiang Province,浙江省,Ningbo City,宁波市,Yuyao City,余姚市,121.15,30.03,315400
Zhejiang Province,浙江省,Ningbo City,宁波市,Cixi City,慈溪市,121.23,30.17,315300
Zhejiang Province,浙江省,Ningbo City,宁波市,Fenghua City,奉化市,121.4,29.65,315500
Zhejiang Province,浙江省,Wenzhou city,温州市,Wenzhou city,温州市,120.7,28,325000
Zhejiang Province,浙江省,Wenzhou city,温州市,Lucheng District,鹿城区,120.65,28.02,325000
Zhejiang Province,浙江省,Wenzhou city,温州市,Longwan District,龙湾区,120.82,27.93,325024
Zhejiang Province,浙江省,Wenzhou city,温州市,Dongtou County,洞头县,121.15,27.83,325700
Zhejiang Province,浙江省,Wenzhou city,温州市,Yongjia County,永嘉县,120.68,28.15,325100
Zhejiang Province,浙江省,Wenzhou city,温州市,Pingyang County,平阳县,120.57,27.67,325400
Zhejiang Province,浙江省,Wenzhou city,温州市,Cangnan County,苍南县,120.4,27.5,325800
Zhejiang Province,浙江省,Wenzhou city,温州市,Wencheng County,文成县,120.08,27.78,325300
Zhejiang Province,浙江省,Wenzhou city,温州市,Taishun County,泰顺县,119.72,27.57,325500
Zhejiang Province,浙江省,Wenzhou city,温州市,Ruian,瑞安市,120.63,27.78,325200
Zhejiang Province,浙江省,Wenzhou city,温州市,Leqing City,乐清市,120.95,28.13,325600
Zhejiang Province,浙江省,Jiaxing City,嘉兴市,Jiaxing City,嘉兴市,120.75,30.75,314000
Zhejiang Province,浙江省,Jiaxing City,嘉兴市,Xiuzhou District,秀洲区,120.7,30.77,314000
Zhejiang Province,浙江省,Jiaxing City,嘉兴市,Jiashan County,嘉善县,120.92,30.85,314100
Zhejiang Province,浙江省,Jiaxing City,嘉兴市,Haiyan County,海盐县,120.95,30.53,314300
Zhejiang Province,浙江省,Jiaxing City,嘉兴市,Haining City,海宁市,120.68,30.53,314400
Zhejiang Province,浙江省,Jiaxing City,嘉兴市,Pinghu City,平湖市,121.02,30.7,314200
Zhejiang Province,浙江省,Jiaxing City,嘉兴市,Tongxiang City,桐乡市,120.57,30.63,314500
Zhejiang Province,浙江省,Huzhou,湖州市,Huzhou,湖州市,120.08,30.9,313000
Zhejiang Province,浙江省,Huzhou,湖州市,Wuxing District,吴兴区,120.12,30.87,313000
Zhejiang Province,浙江省,Huzhou,湖州市,Nanxun District,南浔区,120.43,30.88,313009
Zhejiang Province,浙江省,Huzhou,湖州市,Deqing County,德清县,119.97,30.53,313200
Zhejiang Province,浙江省,Huzhou,湖州市,Changxing County,长兴县,119.9,31.02,313100
Zhejiang Province,浙江省,Huzhou,湖州市,Anji County,安吉县,119.68,30.63,313300
Zhejiang Province,浙江省,Shaoxing City,绍兴市,Shaoxing City,绍兴市,120.57,30,312000
Zhejiang Province,浙江省,Shaoxing City,绍兴市,Vietnamese,越城区,120.57,30,312000
Zhejiang Province,浙江省,Shaoxing City,绍兴市,Shaoxing County,绍兴县,120.47,30.08,312000
Zhejiang Province,浙江省,Shaoxing City,绍兴市,Xinchang County,新昌县,120.9,29.5,312500
Zhejiang Province,浙江省,Shaoxing City,绍兴市,Zhuji,诸暨市,120.23,29.72,311800
Zhejiang Province,浙江省,Shaoxing City,绍兴市,Shangyu City,上虞市,120.87,30.03,312300
Zhejiang Province,浙江省,Shaoxing City,绍兴市,Dazhou City,嵊州市,120.82,29.58,312400
Zhejiang Province,浙江省,Jinhua City,金华市,Jinhua City,金华市,119.65,29.08,321000
Zhejiang Province,浙江省,Jinhua City,金华市,Wucheng District,婺城区,119.65,29.08,321000
Zhejiang Province,浙江省,Jinhua City,金华市,Jindong District,金东区,119.7,29.08,321015
Zhejiang Province,浙江省,Jinhua City,金华市,Wuyi County,武义县,119.82,28.9,321200
Zhejiang Province,浙江省,Jinhua City,金华市,Pujiang County,浦江县,119.88,29.45,322200
Zhejiang Province,浙江省,Jinhua City,金华市,Pan'an County,磐安县,120.43,29.05,322300
Zhejiang Province,浙江省,Jinhua City,金华市,Lanxi City,兰溪市,119.45,29.22,321100
Zhejiang Province,浙江省,Jinhua City,金华市,Yiwu City,义乌市,120.07,29.3,322000
Zhejiang Province,浙江省,Jinhua City,金华市,Dongyang,东阳市,120.23,29.28,322100
Zhejiang Province,浙江省,Jinhua City,金华市,Yongkang City,永康市,120.03,28.9,321300
Zhejiang Province,浙江省,Luzhou,衢州市,Luzhou,衢州市,118.87,28.93,324000
Zhejiang Province,浙江省,Luzhou,衢州市,Kecheng District,柯城区,118.87,28.93,324000
Zhejiang Province,浙江省,Luzhou,衢州市,Lujiang District,衢江区,118.93,28.98,324022
Zhejiang Province,浙江省,Luzhou,衢州市,Changshan County,常山县,118.52,28.9,324200
Zhejiang Province,浙江省,Luzhou,衢州市,Kaihua County,开化县,118.42,29.13,324300
Zhejiang Province,浙江省,Luzhou,衢州市,Longyou County,龙游县,119.17,29.03,324400
Zhejiang Province,浙江省,Luzhou,衢州市,Jiangshan City,江山市,118.62,28.75,324100
Zhejiang Province,浙江省,Zhoushan City,舟山市,Zhoushan City,舟山市,122.2,30,316000
Zhejiang Province,浙江省,Zhoushan City,舟山市,Dinghai District,定海区,122.1,30.02,316000
Zhejiang Province,浙江省,Zhoushan City,舟山市,Putuo District,普陀区,122.3,29.95,316100
Zhejiang Province,浙江省,Zhoushan City,舟山市,Daishan County,岱山县,122.2,30.25,316200
Zhejiang Province,浙江省,Zhoushan City,舟山市,Shengsi County,嵊泗县,122.45,30.73,202450
Zhejiang Province,浙江省,Taizhou,台州市,Taizhou,台州市,121.43,28.68,318000
Zhejiang Province,浙江省,Taizhou,台州市,Jiaojiang District,椒江区,121.43,28.68,318000
Zhejiang Province,浙江省,Taizhou,台州市,Huangyan District,黄岩区,121.27,28.65,318020
Zhejiang Province,浙江省,Taizhou,台州市,Road and bridge area,路桥区,121.38,28.58,318050
Zhejiang Province,浙江省,Taizhou,台州市,Yuhuan County,玉环县,121.23,28.13,317600
Zhejiang Province,浙江省,Taizhou,台州市,Sanmen County,三门县,121.38,29.12,317100
Zhejiang Province,浙江省,Taizhou,台州市,Tiantai County,天台县,121.03,29.13,317200
Zhejiang Province,浙江省,Taizhou,台州市,Xianju County,仙居县,120.73,28.87,317300
Zhejiang Province,浙江省,Taizhou,台州市,Wenling City,温岭市,121.37,28.37,317500
Zhejiang Province,浙江省,Taizhou,台州市,Linhai City,临海市,121.12,28.85,317000
Zhejiang Province,浙江省,Lishui City,丽水市,Lishui City,丽水市,119.92,28.45,323000
Zhejiang Province,浙江省,Lishui City,丽水市,Liandu District,莲都区,119.92,28.45,323000
Zhejiang Province,浙江省,Lishui City,丽水市,Qingtian County,青田县,120.28,28.15,323900
Zhejiang Province,浙江省,Lishui City,丽水市,Yiyun County,缙云县,120.07,28.65,321400
Zhejiang Province,浙江省,Lishui City,丽水市,Suichang County,遂昌县,119.27,28.6,323300
Zhejiang Province,浙江省,Lishui City,丽水市,Songyang County,松阳县,119.48,28.45,323400
Zhejiang Province,浙江省,Lishui City,丽水市,Yunhe County,云和县,119.57,28.12,323600
Zhejiang Province,浙江省,Lishui City,丽水市,Qingyuan County,庆元县,119.05,27.62,323800
Zhejiang Province,浙江省,Lishui City,丽水市,Jingning Dai Autonomous County,景宁畲族自治县,119.63,27.98,323500
Zhejiang Province,浙江省,Lishui City,丽水市,Longquan City,龙泉市,119.13,28.08,323700
Anhui Province,安徽省,Hefei City,合肥市,Hefei City,合肥市,117.25,31.83,230000
Anhui Province,安徽省,Hefei City,合肥市,Yaohai District,瑶海区,117.3,31.87,230011
Anhui Province,安徽省,Hefei City,合肥市,Luyang District,庐阳区,117.25,31.88,230001
Anhui Province,安徽省,Hefei City,合肥市,Shushan District,蜀山区,117.27,31.85,230031
Anhui Province,安徽省,Hefei City,合肥市,Baohe District,包河区,117.3,31.8,230041
Anhui Province,安徽省,Hefei City,合肥市,Changfeng County,长丰县,117.17,32.48,231100
Anhui Province,安徽省,Hefei City,合肥市,Feidong County,肥东县,117.47,31.88,231600
Anhui Province,安徽省,Hefei City,合肥市,Feixi County,肥西县,117.17,31.72,231200
Anhui Province,安徽省,Wuhu,芜湖市,Wuhu,芜湖市,118.38,31.33,241000
Anhui Province,安徽省,Wuhu,芜湖市,Jinghu District,镜湖区,118.37,31.35,340202
Anhui Province,安徽省,Wuhu,芜湖市,Kujiang District,鸠江区,118.38,31.37,241000
Anhui Province,安徽省,Wuhu,芜湖市,Wuhu County,芜湖县,118.57,31.15,241100
Anhui Province,安徽省,Wuhu,芜湖市,Fanchang County,繁昌县,118.2,31.08,241200
Anhui Province,安徽省,Wuhu,芜湖市,Nanling County,南陵县,118.33,30.92,242400
Anhui Province,安徽省,Bengbu,蚌埠市,Bengbu,蚌埠市,117.38,32.92,233000
Anhui Province,安徽省,Bengbu,蚌埠市,Longzi Lake District,龙子湖区,117.38,32.95,233000
Anhui Province,安徽省,Bengbu,蚌埠市,Gong Mountain District,蚌山区,117.35,32.95,233000
Anhui Province,安徽省,Bengbu,蚌埠市,Yuhui District,禹会区,117.33,32.93,233010
Anhui Province,安徽省,Bengbu,蚌埠市,Huai Shang District,淮上区,117.35,32.97,233002
Anhui Province,安徽省,Bengbu,蚌埠市,Huaiyuan County,怀远县,117.18,32.97,233400
Anhui Province,安徽省,Bengbu,蚌埠市,Wuhe County,五河县,117.88,33.15,233300
Anhui Province,安徽省,Bengbu,蚌埠市,Guzhen County,固镇县,117.32,33.32,233700
Anhui Province,安徽省,Huainan City,淮南市,Huainan City,淮南市,117,32.63,232000
Anhui Province,安徽省,Huainan City,淮南市,Datong District,大通区,117.05,32.63,232000
Anhui Province,安徽省,Huainan City,淮南市,Tianjiayu District,田家庵区,117,32.67,232000
Anhui Province,安徽省,Huainan City,淮南市,Xiejia Section,谢家集区,116.85,32.6,232000
Anhui Province,安徽省,Huainan City,淮南市,Bagongshan District,八公山区,116.83,32.63,232072
