Province,Region,Longitude,Latitude,Post Code
Xinjiang,Hutubi,86.9,44.18,831200
Xinjiang,Manas,86.22,44.3,832200
Xinjiang,Qitai,89.58,44.02,831800
Xinjiang,Jimimsar,89.18,44,831700
Xinjiang,Wooden Bargain Kazakh,90.28,43.83,831900
Xinjiang,Boltala Mongolia,82.07,44.9,833400
Xinjiang,Bole,82.07,44.9,833400
Xinjiang,Jinghe,82.88,44.6,833300
Xinjiang,Hot spring,81.03,44.97,833500
Xinjiang,Bayin Guo Leng,86.15,41.77,841000
Xinjiang,Korla,86.15,41.77,841000
Xinjiang,Terrace,84.27,41.78,841600
Xinjiang,Weili,86.25,41.33,841500
Xinjiang,Ruoqiang,88.17,39.02,841800
Xinjiang,And the,85.53,38.13,841900
Xinjiang,县,86.57,42.07,841100
Xinjiang,Hejing,86.4,42.32,841300
Xinjiang,He Shuo,86.87,42.27,841200
Xinjiang,Bohu,86.63,41.98,841400
Xinjiang,Aksu,80.27,41.17,843000
Xinjiang,Aksu,80.27,41.17,843000
Xinjiang,Wensui,80.23,41.28,843100
Xinjiang,Kuqi,82.97,41.72,842000
Xinjiang,Shaya Prefecture,82.78,41.22,842200
Xinjiang,Xinhe,82.6,41.55,238200
Xinjiang,Baicheng,81.87,41.8,842300
Xinjiang,Ush,79.23,41.22,843400
Xinjiang,Awati,80.38,40.63,843200
Xinjiang,Keiping,79.05,40.5,843600
Xinjiang,Abutus,76.17,39.72,845300
Xinjiang,Akota Prefecture,75.95,39.15,845500
Xinjiang,Aheci,78.45,40.93,843500
Xinjiang,Wugu,75.25,39.72,845400
Xinjiang,Kashgar,75.98,39.47,844000
Xinjiang,Kashgar,75.98,39.47,844000
Xinjiang,Shufu,75.85,39.38,844100
Xinjiang,Shule,76.05,39.4,844200
Xinjiang,Bingjisha,76.17,38.93,365500
Xinjiang,Zepu,77.27,38.18,844800
Xinjiang,Shachache,77.23,38.42,844700
Xinjiang,Yecheng,77.42,37.88,844900
Xinjiang,Mai Gaiti,77.65,38.9,844600
Xinjiang,Yuepuhu,76.77,39.23,844400
Xinjiang,Gamen,76.73,39.5,844300
Xinjiang,Barchu,78.55,39.78,843800
Xinjiang,Hetian,79.92,37.12,848000
Xinjiang,Hetian,79.92,37.12,848000
Xinjiang,Hetian,79.93,37.1,848000
Xinjiang,Mo Yu,79.73,37.27,848100
Xinjiang,Pishan,78.28,37.62,845100
Xinjiang,Luopu,80.18,37.07,848200
Xinjiang,Cele,80.8,37,848300
Xinjiang,Yutian,81.67,36.85,848400
Xinjiang,Minfeng,82.68,37.07,221700
Xinjiang,Ili Kazakh,81.32,43.92,835000
Xinjiang,Yining,81.32,43.92,835100
Xinjiang,Kui Tun,84.9,44.42,833200
Xinjiang,Yining,81.52,43.98,745200
Xinjiang,Chabchar Xibo,81.15,43.83,835300
Xinjiang,Huocheng,80.88,44.05,835200
Xinjiang,Gongliu,82.23,43.48,835400
Xinjiang,Xinyuan,83.25,43.43,835800
Xinjiang,Zhaosu,81.13,43.15,835600
Xinjiang,Tax,81.83,43.22,835500
Xinjiang,Nilek,82.5,43.78,835700
Xinjiang,Tower,82.98,46.75,834700
Xinjiang,Tower,82.98,46.75,834700
Xinjiang,Wusu,84.68,44.43,833000
Xinjiang,Ermin,83.63,46.53,834600
Xinjiang,Shawan,85.62,44.33,614900
Xinjiang,Tori,83.6,45.93,834500
Xinjiang,Yumin,82.98,46.2,834800
Xinjiang,And Bucksl Mongolia,85.72,46.8,834400
Xinjiang,Altay,88.13,47.85,836500
Xinjiang,Altay,88.13,47.85,836500
Xinjiang,Burjin,86.85,47.7,836600
Xinjiang,Fuyun,89.52,47,836100
Xinjiang,Fuhai,87.5,47.12,836400
Xinjiang,Habahe,86.42,48.07,836700
Xinjiang,Qinghe,90.38,46.67,836200
Xinjiang,Jimuka Prefecture,85.88,47.43,836800
Xinjiang,Shihezi,86.03,44.3,832000
Xinjiang,Aral,81.28,40.55,843300
Xinjiang,Tumushu,79.13,39.85,844000
Xinjiang,Wujiaqu,87.53,44.17,831300
"Hong Kong, Macao and Taiwan",Hongkong,114.08,22.2,999077
"Hong Kong, Macao and Taiwan",Macao,113.33,22.13,999078
"Hong Kong, Macao and Taiwan",Taipei,121.5,25.03,222
"Hong Kong, Macao and Taiwan",Kaohsiung,120.28,22.62,800
"Hong Kong, Macao and Taiwan",Keelung,121.73,25.13,200
"Hong Kong, Macao and Taiwan",Taichung,120.67,24.15,400
"Hong Kong, Macao and Taiwan",Tainan,120.2,23,700
"Hong Kong, Macao and Taiwan",Hsinchu,120.95,24.82,300
"Hong Kong, Macao and Taiwan",Chiayi,120.43,23.48,600
"Hong Kong, Macao and Taiwan",Taipei,121.47,25.02,222
"Hong Kong, Macao and Taiwan",Yilan,121.75,24.77,260
"Hong Kong, Macao and Taiwan",Taoyuan,121.3,24.97,330
"Hong Kong, Macao and Taiwan",Miaoli,120.8,24.53,360
"Hong Kong, Macao and Taiwan",Taichung,120.72,24.25,400
"Hong Kong, Macao and Taiwan",Changhua,120.53,24.08,500
"Hong Kong, Macao and Taiwan",Nantou,120.67,23.92,540
"Hong Kong, Macao and Taiwan",Yunlin,120.53,23.72,640
"Hong Kong, Macao and Taiwan",Tainan,120.32,23.32,730
"Hong Kong, Macao and Taiwan",Kaohsiung,120.37,22.63,800
"Hong Kong, Macao and Taiwan",Pingtung,120.48,22.67,900
"Hong Kong, Macao and Taiwan",Taitung,121.15,22.75,210
"Hong Kong, Macao and Taiwan",Hualien,121.6,23.98,950
"Hong Kong, Macao and Taiwan",Penghu,119.58,23.58,880
Source: MIT,NA,NA,NA,NA
MANUAL INPUT BELOW,NA,NA,NA,NA
Jilin,Baicheng,122.8387,45.6196,220800
Guangxi,Baise,106.6184,23.9022,451000
Xinjiang,Baiyang,82.895833,46.724444,NA
Gansu,Baiyin,104.1377,36.5447,620400
Tianjin,Baodi,117.3098,39.7175,120115
Xinjiang,Bayingolin,86.1452,41.764,652800
Xinjiang,Beitun,87.8001,47.3633,659005
Chongqing,Bishan,106.2274,29.592,500120
Xinjiang,Bortala,82.0667,44.906,652700
Tibet,Chamdo,97.1723,31.1407,540300
Chongqing,Changshou,107.081,29.8578,500115
Hunan,Chenzhou,113.0148,25.7706,431000
Anhui,Chuzhou,118.3283,32.2534,341100
Heilongjiang,Da Hinggan Ling,124.7115,52.3352,232700
Hainan,Danzhou,109.5807,19.5209,460400
Yunnan,Dehong,98.5849,24.4323,533100
Yunnan,Deqen,99.703,27.8191,533400
Shandong,Dezhou,116.3593,37.4355,371400
Chongqing,Dianjiang,107.3351,30.3268,500231
Hainan,Dongfang,108.6537,19.0961,469007
Chongqing,Hechuan,106.2768,29.9729,500117
Shandong,Heze,115.4811,35.2336,371700
Inner Mongolia,Hinggan,122.0382,46.0821,152200
Xinjiang,Hotan,79.9225,37.1143,653200
Jiangsu,Huai'an,119.1132,33.5511,320800
Hubei,Huangshi,115.0389,30.1995,420200
Inner Mongolia,Hulun Beir,119.7658,49.2116,150700
Xinjiang,Huyanghe,84.825,44.6925,659010
Shandong,Ji'nan,117.1201,36.6518,370100
Chongqing,Jiangjin,106.2594,29.2901,500116
Tianjin,Jizhou,117.4083,40.0458,120119
Chongqing,Kaizhou,108.3931,31.161,500154
Xinjiang,Kashi,75.9938,39.4677,653100
Xinjiang,Kekedala,81.0448,43.948,659008
Xinjiang,Kizilsu Kirgiz,76.1666,39.7153,653000
Xinjiang,Kunyu,79.2913,37.2095,659009
Guangxi,Laibin,109.2224,23.7521,451300
Gansu,Lanzhou,103.8342,36.0614,620100
Hainan,Ledong,109.1736,18.7499,469027
Shandong,Liaocheng,115.9855,36.457,371500
Hainan,Lingshui,110.0372,18.506,469028
Anhui,Lu'an,116.5232,31.7349,341500
Shanxi,Lüliang,111.1417,37.5193,141100
Guizhou,Lupanshui,104.8302,26.5934,520200
Tibet,Nagqu,92.0514,31.4761,540600
Chongqing,Nan'an,106.5626,29.5217,500108
Chongqing,Nanchuan,107.099,29.1579,500119
Guangxi,Nanning,108.3669,22.8167,450100
Tibet,Ngari,81.1454,30.4005,542500
Yunnan,Nujiang,98.8567,25.8176,533300
Chongqing,Pengshui,108.1655,29.2938,500243
Yunnan,Pu'er,100.9662,22.8252,530800
Guizhou,Qiandongnan,107.9842,26.5836,522600
Guizhou,Qianxinan,104.9044,25.0899,522300
Chongqing,Qijiang,106.9285,28.9646,500110
Hainan,Qiongzhong,109.8384,19.0333,469030
Zhejiang,Quzhou,118.8742,28.9359,330800
Hainan,Sansha,112.3386,16.831,460300
Tibet,Shannan,91.7731,29.237,540500
Guangdong,Shantou,116.6822,23.3535,440500
Hubei,Shennongjia,110.676,31.7445,429021
Xinjiang,Shuanghe,82.355,44.8442,659007
Xinjiang,Tacheng,82.987,46.7514,654200
Xinjiang,Tiemenguan,85.6758,41.8687,659006
Xinjiang,Tumxuk,79.069,39.8649,659003
Hunan,Xiangxi,109.7389,28.3117,433100
Hubei,Xiantao,113.4545,30.3625,429004
Xinjiang,Xinxing,93.7411,42.7963,659011
Chongqing,Xiushan,109.0071,28.4483,500241
Jiangsu,Yancheng,120.1616,33.3495,320900
Chongqing,Yongchuan,105.9271,29.356,500118
Chongqing,Yunyang,108.67,30.95,404500
Chongqing,Yubei,106.6304,29.718,500112
Shanxi,Yuncheng,111.007,35.0263,140800
Anhui,NA,117.2857,31.8616,340000
Fujian,NA,119.2966,26.0998,350000
Gansu,NA,103.8263,36.0594,620000
Guangdong,NA,113.2663,23.1317,440000
Guangxi,NA,108.3,23.6,450000
Guizhou,NA,106.7072,26.5982,520000
Hainan,NA,110.3486,20.02,460000
Hebei,NA,114.4698,38.036,130000
Heilongjiang,NA,126.6629,45.7421,230000
Henan,NA,113.7532,34.7657,410000
Hunan,NA,112.9833,28.1142,430000
Inner Mongolia,NA,111.7652,40.8173,150000
Jiangsu,NA,118.763,32.0607,320000
Liaoning,NA,123.4292,41.8357,210000
Ningxia,NA,106.2587,38.4712,640000
Qinghai,NA,101.7801,36.6209,630000
Shaanxi,NA,108.9542,34.2649,610000
Shandong,NA,117.0208,36.6683,370000
Shanxi,NA,112.5627,37.8734,140000
Sichuan,NA,104.0757,30.6509,510000
Tibet,NA,91.1174,29.6472,540000
Xinjiang,NA,87.6271,43.7934,650000
Yunnan,NA,102.7097,25.0453,530000
Zhejiang,NA,120.1536,30.2655,330000
